"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"1";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"Ki";"'='";"0.14";"nM";"9.85";"";"";"UO_0000065";"42.42";"0.79";"7.99";"18.21";"0";"CHEMBL714104";"Binding affinity for human Melatonin receptor type 1A stably transfected in human embryonic kidney cells (HEK 293) using 2-[125I]iodomelatonin as radioligand";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136735";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307715";"";"";""
"CHEMBL1223054";"";"None";"209.25";"0";"1.21";"12a";"COc1ccc(OCCNC(C)=O)cc1";"Ratio";"'='";"0.26";"";"";"";"";"";"";"";"";"";"0";"CHEMBL1227858";"Intrinsic activity at human cloned MT1 receptor expressed in rat NIH3T3 cells assessed as increase of [35S]GTPgammaS binding relative to melatonin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221295";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307716";"";"";""
"CHEMBL319970";"";"None";"232.28";"0";"1.86";"5e";"COc1ccc2[nH]c(CCNC(C)=O)cc2c1";"Relative affinity";"'='";"59700.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL715951";"IC50 to IC50 of Melatonin(MLT)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131096";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL10124";"";"None";"374.48";"0";"4.33";"25d";"COc1ccc2c(c1)c(CCNC(=O)C1CC1)c1n2CCCc2ccccc2-1";"Ki";"'='";"501.0";"nM";"6.30";"";"";"UO_0000065";"16.82";"0.31";"1.97";"14.56";"0";"CHEMBL715945";"Binding affinity towards recombinant human melatonin receptor type 1A expressed in NIH 3T3 cells using 2-[121I]iodomelatonin radioligand binding assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133600";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307716";"";"";""
"CHEMBL33549";"";"None";"353.42";"0";"3.72";"4";"COc1cccc(Cc2oc3ccc(OC)cc3c2CCNC(C)=O)c1";"pC1";"'='";"1391.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL713260";"Binding affinity against Melatonin receptor type 1A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147462";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL19442";"";"None";"310.40";"0";"2.91";"19";"COc1ccc2cccc(N3CCN(C(=O)C4CC4)CC3)c2c1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL714098";"In vitro receptor binding at MT1 (Melatonin) receptor.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136666";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL3580923";"";"None";"272.31";"0";"1.38";"27";"COc1ccc2[nH]cc(CCc3n[nH]c(=O)n3C)c2c1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3583713";"Displacement of 2-[125I]-iodomelatonin from human melatonin receptor-1 transfected in CHO cell membranes after 120 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580567";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL3580914";"";"None";"257.29";"0";"2.65";"12";"COc1ccc2[nH]cc(CCc3nc(C)no3)c2c1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3583713";"Displacement of 2-[125I]-iodomelatonin from human melatonin receptor-1 transfected in CHO cell membranes after 120 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580567";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL3580913";"";"None";"243.27";"0";"2.46";"11";"COc1ccc2[nH]cc(Cc3nc(C)no3)c2c1";"EC50";"'='";"711.0";"nM";"6.15";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3583716";"Agonist activity at human melatonin receptor-1 transfected in CHO cell membranes after 1 hr by GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580567";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL3580921";"";"None";"275.33";"0";"3.01";"21";"COc1ccc2[nH]cc(CCc3n[nH]c(=S)o3)c2c1";"EC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3583716";"Agonist activity at human melatonin receptor-1 transfected in CHO cell membranes after 1 hr by GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580567";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL7257";"MEBUFOTENIN";"2.0";"218.30";"0";"2.28";"5-MeO-DMT";"COc1ccc2[nH]cc(CCN(C)C)c2c1";"Emax";"'='";"62.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3583717";"Agonist activity at human melatonin receptor-1 transfected in CHO cell membranes after 1 hr by GTPgammaS binding assay relative to melatonin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580567";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308072";"";"";""
"CHEMBL322339";"";"None";"297.28";"0";"3.07";"4";"COc1ccc2cccc(CCNC(=O)C(F)(F)F)c2c1";"Ki";"'='";"5.754";"nM";"8.24";"";"";"UO_0000065";"27.72";"0.54";"5.17";"21.50";"0";"CHEMBL3745570";"Displacement of 2-[125I]-iodomelatonin from human melatonin receptor MT1 expressed in CHO cells after 1 hr by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739270";"1";"Scientific Literature";"Medchemcomm";"2015";"CHEMBL3308072";"";"";""
"CHEMBL229015";"";"None";"211.26";"0";"2.95";"9d";"CC(=O)N/C=C/c1cccc2ccccc12";"Ki";"'='";"6.7";"nM";"8.17";"";"";"UO_0000065";"38.69";"0.70";"5.22";"28.09";"0";"CHEMBL2318042";"Displacement of [125I]2-iodomelatonin from human recombinant MT1 receptor expressed in HEK293 cells after 2 hrs by gamma counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311490";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";"";"";""
"CHEMBL435032";"";"None";"245.32";"0";"3.06";"84";"CCCc1ccc2occ(CCNC(C)=O)c2c1";"IC50";"'='";"1584.89";"nM";"5.80";"";"";"UO_0000065";"23.64";"0.44";"2.74";"13.73";"0";"CHEMBL856174";"Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.";"B";"BAO_0000019";"assay format";"Ovis aries";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131168";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL287310";"";"None";"242.32";"0";"2.63";"77";"O=C(NCCc1c[nH]c2ccccc12)C1CCC1";"IC50";"'='";"3981.07";"nM";"5.40";"";"";"UO_0000065";"22.28";"0.41";"2.77";"12.03";"0";"CHEMBL856174";"Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.";"B";"BAO_0000019";"assay format";"Ovis aries";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131168";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL2326199";"";"None";"357.45";"0";"3.74";"1";"CCC(=O)NCCCc1cc(OC)ccc1OCc1cccc(OC)c1";"EC50";"'='";"9.03";"nM";"8.04";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2328005";"Agonist activity at human MT1 receptor expressed in CHO cells coexpressing Galpha protein 16z25 assessed as increase in calcium mobilization measured for 3 mins by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321713";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3308072";"";"";""
"CHEMBL3648357";"";"None";"258.32";"0";"2.69";"BDBM103444";"CC(=O)NCC[C@H]1CCc2ccc3nc(C)oc3c21";"IC50";"'='";"15.0";"nM";"7.82";"";"221298";"UO_0000065";"30.29";"0.56";"5.13";"14.19";"0";"CHEMBL3705070";"Binding Assay: Binding assay using melatonin receptors 1 or 2.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638653";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"MLT (melatonin)";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"Ki";"'='";"0.2884";"nM";"9.54";"";"";"UO_0000065";"41.07";"0.77";"7.68";"17.63";"1";"CHEMBL838521";"Inhibition of 2-[125I]iodomelatonin binding to human melatonin receptor type 1A (MT1) expressed in NIH3T3 rat fibroblast cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139541";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3307716";"";"";""
"CHEMBL387655";"";"None";"662.78";"2";"5.38";"5d";"COc1ccc2[nH]c(C(=O)OCCCCCCCCOC(=O)c3[nH]c4ccc(OC)cc4c3CCNC(C)=O)c(CCNC(C)=O)c2c1";"Intrinsic activity";"'='";"1.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL904812";"Intrinsic activity at human cloned MT1 receptor expressed in rat NIH3T3 cells by [35S]GTP-gamma-S binding assay relative to melatonin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143662";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307716";"";"";""
"CHEMBL491403";"";"None";"363.46";"0";"4.34";"28";"COCc1cccc(-c2cc(CCNC(C)=O)c3cc(OC)ccc3c2)c1";"Ki";"'='";"204.0";"nM";"6.69";"";"";"UO_0000065";"18.41";"0.34";"2.35";"14.07";"0";"CHEMBL987963";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144204";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3307715";"";"";""
"CHEMBL514413";"";"None";"375.47";"0";"3.27";"2c";"COc1ccc2c(c1)c(CCNC(C)=O)c1n2CC2Cc3ccccc3N2C1";"Ki";"'='";"316.23";"nM";"6.50";"";"";"UO_0000065";"17.31";"0.32";"3.23";"13.98";"1";"CHEMBL1052326";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells by gamma counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152952";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";"";""
"CHEMBL220091";"";"None";"718.89";"2";"6.94";"5g";"COc1ccc2[nH]c(C(=O)OCCCCCCCCCCCCOC(=O)c3[nH]c4ccc(OC)cc4c3CCNC(C)=O)c(CCNC(C)=O)c2c1";"Intrinsic activity";"'='";"0.72";"";"";"";"";"";"";"";"";"";"0";"CHEMBL904812";"Intrinsic activity at human cloned MT1 receptor expressed in rat NIH3T3 cells by [35S]GTP-gamma-S binding assay relative to melatonin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143662";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307716";"";"";""
"CHEMBL243002";"";"None";"310.44";"0";"3.93";"27a";"CC(=O)NCC1(c2cn3c4c(cccc24)CCC3)CCCCC1";"Ki";"'='";"2630.27";"nM";"5.58";"";"";"UO_0000065";"17.97";"0.33";"1.65";"16.40";"0";"CHEMBL892166";"Displacement of 2[125I]iodomelatonin from recombinant human MT1 receptor expressed in NIH 3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147887";"1";"Scientific Literature";"Eur J Med Chem";"2007";"CHEMBL3307716";"";"";""
"CHEMBL390944";"";"None";"346.43";"0";"3.20";"6";"CCCCCOC(=O)c1[nH]c2ccc(OC)cc2c1CCNC(C)=O";"Ki";"'='";"70.1";"nM";"7.15";"";"";"UO_0000065";"20.65";"0.39";"3.95";"8.90";"0";"CHEMBL904811";"Displacement of 2-[125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143662";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3307716";"";"";""
"CHEMBL207676";"";"None";"300.40";"0";"3.51";"19c";"CCCC(=O)NCC1(c2c[nH]c3ccc(OC)cc23)CCC1";"Ki";"'='";"116.0";"nM";"6.94";"";"";"UO_0000065";"23.09";"0.43";"3.43";"12.82";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL207420";"";"None";"286.38";"0";"3.12";"19b";"CCC(=O)NCC1(c2c[nH]c3ccc(OC)cc23)CCC1";"Ki";"'='";"65.7";"nM";"7.18";"";"";"UO_0000065";"25.08";"0.47";"4.06";"13.27";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL382555";"";"None";"314.43";"0";"3.52";"13b";"CCC(=O)NCC1(c2cn(C)c3ccc(OC)cc23)CCCC1";"Ki";"'='";"302.0";"nM";"6.52";"";"";"UO_0000065";"20.74";"0.39";"3.00";"15.07";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL207625";"";"None";"314.43";"0";"3.52";"12c";"CCCC(=O)NCC1(c2cn(C)c3ccc(OC)cc23)CCC1";"Ki";"'='";"10.6";"nM";"7.97";"";"";"UO_0000065";"25.36";"0.47";"4.45";"18.43";"0";"CHEMBL866344";"Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148634";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";""
"CHEMBL10878";"AGOMELATINE";"4.0";"243.31";"0";"2.53";"1; Ag";"COc1ccc2cccc(CCNC(C)=O)c2c1";"Ki";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"41.10";"0.76";"7.47";"26.09";"1";"CHEMBL4252022";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins by filter binding method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251551";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL4293386";"";"None";"269.34";"0";"3.01";"17a";"COc1ccc2ccc3c(c2c1)C(CNC(C)=O)CC3";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"35.36";"0.65";"6.51";"24.84";"0";"CHEMBL4252022";"Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins by filter binding method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251551";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";""
"CHEMBL1095197";"";"None";"513.63";"2";"6.19";"36";"COC(=O)C(C)c1ccc2cc(OCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)ccc2c1";"Imax";"'='";"61.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1108338";"Antagonist activity at human MT1 receptor expressed in CHO cells assessed as inhibition of melatonin-induced response by [35S]GTPgamma binding assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157828";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";""
"CHEMBL1223196";"";"None";"267.39";"0";"3.09";"16e";"CCCC(=O)NCC(C)Sc1cccc(OC)c1";"Ratio";"'='";"1.02";"";"";"";"";"";"";"";"";"";"0";"CHEMBL1227858";"Intrinsic activity at human cloned MT1 receptor expressed in rat NIH3T3 cells assessed as increase of [35S]GTPgammaS binding relative to melatonin";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221295";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307716";"";"";""
"CHEMBL1222986";"";"None";"223.27";"0";"1.60";"7d";"COc1cccc(OC(C)CNC(C)=O)c1";"Ki";"'='";"3.631";"nM";"8.44";"";"";"UO_0000065";"37.80";"0.72";"6.84";"17.75";"0";"CHEMBL1227855";"Displacement of [125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221295";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307716";"";"";""
"CHEMBL1223278";"";"None";"223.27";"0";"1.60";"(S)-23d";"COc1cccc(OC[C@H](C)NC(C)=O)c1";"Ki";"'='";"346.74";"nM";"6.46";"";"";"UO_0000065";"28.93";"0.55";"4.86";"13.58";"0";"CHEMBL1227855";"Displacement of [125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells after 90 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221295";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3307716";"";"";""
"CHEMBL297947";"";"None";"221.30";"0";"2.15";"1b";"CCC(=O)NCCCc1cccc(OC)c1";"Ki";"'='";"85.4";"nM";"7.07";"";"";"UO_0000065";"31.94";"0.60";"4.92";"18.44";"0";"CHEMBL1107082";"Displacement of [3H]melatonin from human melatonin MT1 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156969";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";"";""
"CHEMBL94745";"";"None";"324.38";"0";"3.11";"10k";"COc1ccc2oc(Cc3cccnc3)c(CCNC(C)=O)c2c1";"Ki";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"23.24";"0.43";"4.43";"11.71";"0";"CHEMBL714106";"Binding affinity on human melatonin receptor type 1A stably transfected in human embryonic kidney (HEK 293) using 2-[125I]iodomelatonin as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135482";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307715";"";"";""
"CHEMBL91813";"";"None";"309.36";"0";"3.41";"24";"CC(=O)NCCc1c(Cc2ccccc2)oc2ccc(O)cc12";"Ki";"'='";"569.0";"nM";"6.25";"";"";"UO_0000065";"20.19";"0.37";"2.83";"10.00";"0";"CHEMBL714106";"Binding affinity on human melatonin receptor type 1A stably transfected in human embryonic kidney (HEK 293) using 2-[125I]iodomelatonin as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135482";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307715";"";"";""
"CHEMBL96778";"";"None";"351.45";"0";"4.27";"15";"CCc1ccc2oc(Cc3cccc(OC)c3)c(CCNC(C)=O)c2c1";"pC1";"'='";"0.541";"";"";"";"";"";"";"";"";"";"0";"CHEMBL713260";"Binding affinity against Melatonin receptor type 1A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147462";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL33549";"";"None";"353.42";"0";"3.72";"10c";"COc1cccc(Cc2oc3ccc(OC)cc3c2CCNC(C)=O)c1";"Ki";"'='";"40.6";"nM";"7.39";"";"";"UO_0000065";"20.91";"0.39";"3.67";"12.18";"0";"CHEMBL714106";"Binding affinity on human melatonin receptor type 1A stably transfected in human embryonic kidney (HEK 293) using 2-[125I]iodomelatonin as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135482";"1";"Scientific Literature";"J Med Chem";"2002";"CHEMBL3307715";"";"";""
"CHEMBL181687";"";"None";"379.54";"1";"5.11";"4d";"CC(C)C(=O)NCCCc1cccc2c1C[C@@H](CCCCc1ccccc1)O2";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"22.13";"0.41";"3.29";"21.91";"0";"CHEMBL839631";"Binding affinity against Melatonin receptor type 1A stably expressed in NIH3T3 cells using 2-[125I]iodomelatonin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142000";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307716";"";"";""
"CHEMBL8107";"";"None";"285.34";"0";"4.23";"27";"CCCC(=O)Nc1ccc(Oc2ccc(OC)cc2)cc1";"Ki";"'>'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL713258";"Binding affinity towards human melatonin receptor type 1A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1945";"Melatonin receptor 1A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146665";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
